DATE,TIME,LATITUDE,NS,LONGITUDE,EW,NAME,MANUAL,LONG
18/07/2016,21:39:41,52.66664,N,1.06787,W,20160718/No_ID_0_20160718_213941_000,NOISE,-1.06787
18/07/2016,21:39:47,52.66664,N,1.06787,W,20160718/No_ID_0_20160718_213947_000,NoID ,-1.06787
18/07/2016,21:40:07,52.66664,N,1.06787,W,20160718/No_ID_0_20160718_214007_000,NOISE,-1.06787
18/07/2016,21:40:11,52.66664,N,1.06787,W,20160718/No_ID_0_20160718_214011_000,NOISE,-1.06787
18/07/2016,21:40:14,52.66664,N,1.06787,W,20160718/No_ID_0_20160718_214014_000,NOISE,-1.06787
18/07/2016,21:40:18,52.66664,N,1.06787,W,20160718/No_ID_0_20160718_214018_000,NOISE,-1.06787
18/07/2016,21:40:25,52.66664,N,1.06787,W,20160718/No_ID_0_20160718_214025_000,NOISE,-1.06787
18/07/2016,21:40:29,52.66664,N,1.06787,W,20160718/No_ID_0_20160718_214029_000,NOISE,-1.06787
18/07/2016,21:40:52,52.66645,N,1.06796,W,20160718/No_ID_0_20160718_214052_000,NOISE,-1.06796
18/07/2016,21:41:01,52.66638,N,1.06786,W,20160718/No_ID_0_20160718_214101_000,NOISE,-1.06786
18/07/2016,21:41:12,52.66632,N,1.06773,W,20160718/No_ID_0_20160718_214112_000,NOISE,-1.06773
18/07/2016,21:41:15,52.66626,N,1.06762,W,20160718/No_ID_0_20160718_214115_000,NOISE,-1.06762
18/07/2016,21:41:18,52.66626,N,1.06762,W,20160718/No_ID_0_20160718_214118_000,NOISE,-1.06762
18/07/2016,21:41:38,52.66612,N,1.06741,W,20160718/No_ID_0_20160718_214138_000,NOISE,-1.06741
18/07/2016,21:41:42,52.66605,N,1.06731,W,20160718/No_ID_0_20160718_214142_000,NOISE,-1.06731
18/07/2016,21:41:54,52.66597,N,1.06722,W,20160718/No_ID_0_20160718_214154_000,NOISE,-1.06722
18/07/2016,21:42:02,52.66597,N,1.06722,W,20160718/No_ID_0_20160718_214202_000,NoID ,-1.06722
18/07/2016,21:42:12,52.66597,N,1.06722,W,20160718/No_ID_0_20160718_214212_000,NoID ,-1.06722
18/07/2016,21:42:23,52.66597,N,1.06722,W,20160718/No_ID_0_20160718_214223_000,NoID ,-1.06722
18/07/2016,21:42:31,52.66597,N,1.06722,W,20160718/No_ID_0_20160718_214231_000,NoID ,-1.06722
18/07/2016,21:42:38,52.66593,N,1.06709,W,20160718/No_ID_0_20160718_214238_000,NoID ,-1.06709
18/07/2016,21:42:44,52.66585,N,1.06702,W,20160718/No_ID_0_20160718_214244_000,NOISE,-1.06702
18/07/2016,21:42:53,52.66578,N,1.06693,W,20160718/No_ID_0_20160718_214253_000,NOISE,-1.06693
18/07/2016,21:43:09,52.66568,N,1.06666,W,20160718/No_ID_0_20160718_214309_000,NOISE,-1.06666
18/07/2016,21:43:12,52.66568,N,1.06666,W,20160718/No_ID_0_20160718_214312_000,NOISE,-1.06666
18/07/2016,21:43:19,52.66565,N,1.06652,W,20160718/No_ID_0_20160718_214319_000,NOISE,-1.06652
18/07/2016,21:43:24,52.66565,N,1.06652,W,20160718/No_ID_0_20160718_214324_000,NoID ,-1.06652
18/07/2016,21:43:33,52.6656,N,1.06638,W,20160718/No_ID_0_20160718_214333_000,NoID ,-1.06638
18/07/2016,21:43:38,52.66553,N,1.06626,W,20160718/No_ID_0_20160718_214338_000,NOISE,-1.06626
18/07/2016,21:44:11,52.66539,N,1.06604,W,20160718/No_ID_0_20160718_214411_000,NOISE,-1.06604
18/07/2016,21:44:15,52.66539,N,1.06604,W,20160718/No_ID_0_20160718_214415_000,NoID ,-1.06604
18/07/2016,21:44:22,52.66531,N,1.066,W,20160718/No_ID_0_20160718_214422_000,NOISE,-1.066
18/07/2016,21:44:27,52.66526,N,1.06587,W,20160718/No_ID_0_20160718_214427_000,NOISE,-1.06587
18/07/2016,21:44:31,52.66526,N,1.06587,W,20160718/No_ID_0_20160718_214431_000,NOISE,-1.06587
18/07/2016,21:44:41,52.66524,N,1.06571,W,20160718/No_ID_0_20160718_214441_000,NoID ,-1.06571
18/07/2016,21:44:47,52.66521,N,1.06556,W,20160718/No_ID_0_20160718_214447_000,NOISE,-1.06556
18/07/2016,21:45:00,52.66517,N,1.06543,W,20160718/No_ID_0_20160718_214500_000,NoID ,-1.06543
18/07/2016,21:45:12,52.66504,N,1.06519,W,20160718/No_ID_0_20160718_214512_000,NOISE,-1.06519
18/07/2016,21:45:17,52.66504,N,1.06519,W,20160718/No_ID_0_20160718_214517_000,NoID ,-1.06519
18/07/2016,21:45:32,52.66487,N,1.06501,W,20160718/No_ID_0_20160718_214532_000,NOISE,-1.06501
18/07/2016,21:45:38,52.66478,N,1.06494,W,20160718/No_ID_0_20160718_214538_000,NOISE,-1.06494
18/07/2016,21:45:47,52.66469,N,1.06491,W,20160718/No_ID_0_20160718_214547_000,NOISE,-1.06491
18/07/2016,21:45:50,52.66469,N,1.06491,W,20160718/No_ID_0_20160718_214550_000,NOISE,-1.06491
18/07/2016,21:45:55,52.6646,N,1.06495,W,20160718/No_ID_0_20160718_214555_000,NoID ,-1.06495
18/07/2016,21:46:08,52.66451,N,1.06501,W,20160718/No_ID_0_20160718_214608_000,NoID ,-1.06501
18/07/2016,21:46:15,52.66443,N,1.06509,W,20160718/No_ID_0_20160718_214615_000,NoID ,-1.06509
18/07/2016,21:46:23,52.66435,N,1.06518,W,20160718/No_ID_0_20160718_214623_000,NOISE,-1.06518
18/07/2016,21:46:26,52.66435,N,1.06518,W,20160718/No_ID_0_20160718_214626_000,NOISE,-1.06518
18/07/2016,21:46:34,52.66431,N,1.06533,W,20160718/No_ID_0_20160718_214634_000,NOISE,-1.06533
18/07/2016,21:46:39,52.66432,N,1.06549,W,20160718/No_ID_0_20160718_214639_000,NOISE,-1.06549
18/07/2016,21:46:42,52.66432,N,1.06549,W,20160718/No_ID_0_20160718_214642_000,NOISE,-1.06549
18/07/2016,21:46:47,52.66435,N,1.06563,W,20160718/No_ID_0_20160718_214647_000,NOISE,-1.06563
18/07/2016,21:46:52,52.66435,N,1.06563,W,20160718/No_ID_0_20160718_214652_000,NOISE,-1.06563
18/07/2016,21:47:07,52.66446,N,1.06608,W,20160718/No_ID_0_20160718_214707_000,NoID ,-1.06608
18/07/2016,21:47:15,52.66446,N,1.06608,W,20160718/No_ID_0_20160718_214715_000,NOISE,-1.06608
18/07/2016,21:47:20,52.66446,N,1.06623,W,20160718/No_ID_0_20160718_214720_000,NOISE,-1.06623
18/07/2016,21:47:23,52.66446,N,1.06623,W,20160718/No_ID_0_20160718_214723_000,NOISE,-1.06623
18/07/2016,21:47:31,52.66446,N,1.06639,W,20160718/No_ID_0_20160718_214731_000,NoID ,-1.06639
18/07/2016,21:47:39,52.66446,N,1.06639,W,20160718/No_ID_0_20160718_214739_000,NoID ,-1.06639
18/07/2016,21:47:46,52.66446,N,1.06639,W,20160718/No_ID_0_20160718_214746_000,NOISE,-1.06639
18/07/2016,21:47:49,52.66446,N,1.06639,W,20160718/No_ID_0_20160718_214749_000,NOISE,-1.06639
18/07/2016,21:47:53,52.66446,N,1.06654,W,20160718/No_ID_0_20160718_214753_000,NOISE,-1.06654
18/07/2016,21:47:56,52.66446,N,1.06654,W,20160718/No_ID_0_20160718_214756_000,NOISE,-1.06654
18/07/2016,21:48:00,52.66454,N,1.06661,W,20160718/No_ID_0_20160718_214800_000,NOISE,-1.06661
18/07/2016,21:48:04,52.66454,N,1.06661,W,20160718/No_ID_0_20160718_214804_000,NoID ,-1.06661
18/07/2016,21:48:25,52.66461,N,1.0667,W,20160718/No_ID_0_20160718_214825_000,NOISE,-1.0667
18/07/2016,21:48:32,52.66461,N,1.0667,W,20160718/No_ID_0_20160718_214832_000,NOISE,-1.0667
18/07/2016,21:48:39,52.66461,N,1.0667,W,20160718/No_ID_0_20160718_214839_000,NoID ,-1.0667
18/07/2016,21:48:48,52.66461,N,1.0667,W,20160718/No_ID_0_20160718_214848_000,NOISE,-1.0667
18/07/2016,21:48:51,52.66461,N,1.0667,W,20160718/No_ID_0_20160718_214851_000,NoID ,-1.0667
18/07/2016,21:49:05,52.66461,N,1.0667,W,20160718/No_ID_0_20160718_214905_000,NOISE,-1.0667
18/07/2016,21:49:10,52.66461,N,1.0667,W,20160718/No_ID_0_20160718_214910_000,NOISE,-1.0667
18/07/2016,21:49:18,52.66466,N,1.06684,W,20160718/No_ID_0_20160718_214918_000,NOISE,-1.06684
18/07/2016,21:49:23,52.66466,N,1.06684,W,20160718/No_ID_0_20160718_214923_000,NOISE,-1.06684
18/07/2016,21:49:29,52.66467,N,1.06699,W,20160718/No_ID_0_20160718_214929_000,NOISE,-1.06699
18/07/2016,21:49:34,52.66467,N,1.06699,W,20160718/No_ID_0_20160718_214934_000,NOISE,-1.06699
18/07/2016,21:49:41,52.66467,N,1.06699,W,20160718/No_ID_0_20160718_214941_000,NOISE,-1.06699
18/07/2016,21:49:46,52.66467,N,1.06699,W,20160718/No_ID_0_20160718_214946_000,NoID ,-1.06699
18/07/2016,21:49:56,52.66464,N,1.06714,W,20160718/No_ID_0_20160718_214956_000,NOISE,-1.06714
18/07/2016,21:50:01,52.66459,N,1.06727,W,20160718/No_ID_0_20160718_215001_000,NOISE,-1.06727
18/07/2016,21:50:08,52.66456,N,1.06743,W,20160718/No_ID_0_20160718_215008_000,NOISE,-1.06743
18/07/2016,21:50:13,52.66457,N,1.0676,W,20160718/No_ID_0_20160718_215013_000,NOISE,-1.0676
18/07/2016,21:50:28,52.66457,N,1.06775,W,20160718/No_ID_0_20160718_215028_000,NoID ,-1.06775
18/07/2016,21:50:36,52.6646,N,1.0679,W,20160718/No_ID_0_20160718_215036_000,NOISE,-1.0679
18/07/2016,21:50:48,52.66466,N,1.06819,W,20160718/No_ID_0_20160718_215048_000,NoID ,-1.06819
18/07/2016,21:50:59,52.66468,N,1.06835,W,20160718/No_ID_0_20160718_215059_000,NoID ,-1.06835
18/07/2016,21:51:04,52.66468,N,1.06835,W,20160718/No_ID_0_20160718_215104_000,NOISE,-1.06835
18/07/2016,21:51:08,52.66471,N,1.0685,W,20160718/No_ID_0_20160718_215108_000,NOISE,-1.0685
18/07/2016,21:51:17,52.66474,N,1.06864,W,20160718/No_ID_0_20160718_215117_000,NOISE,-1.06864
18/07/2016,21:51:20,52.66474,N,1.06864,W,20160718/No_ID_0_20160718_215120_000,NOISE,-1.06864
18/07/2016,21:51:30,52.66475,N,1.0688,W,20160718/No_ID_0_20160718_215130_000,NOISE,-1.0688
18/07/2016,21:51:32,52.66475,N,1.0688,W,20160718/No_ID_0_20160718_215132_000,NoID ,-1.0688
18/07/2016,21:52:09,52.66484,N,1.06941,W,20160718/No_ID_0_20160718_215209_000,NOISE,-1.06941
18/07/2016,21:52:14,52.66484,N,1.06941,W,20160718/No_ID_0_20160718_215214_000,NoID ,-1.06941
18/07/2016,21:52:23,52.66494,N,1.06966,W,20160718/No_ID_0_20160718_215223_000,NOISE,-1.06966
18/07/2016,21:52:35,52.665,N,1.06978,W,20160718/No_ID_0_20160718_215235_000,NOISE,-1.06978
18/07/2016,21:52:47,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215247_000,NOISE,-1.06984
18/07/2016,21:52:54,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215254_000,NoID ,-1.06984
18/07/2016,21:53:07,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215307_000,NOISE,-1.06984
18/07/2016,21:53:10,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215310_000,NOISE,-1.06984
18/07/2016,21:53:14,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215314_000,NOISE,-1.06984
18/07/2016,21:53:17,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215317_000,NoID ,-1.06984
18/07/2016,21:53:31,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215331_000,NOISE,-1.06984
18/07/2016,21:53:48,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215348_000,NOISE,-1.06984
18/07/2016,21:53:51,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215351_000,NOISE,-1.06984
18/07/2016,21:54:07,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215407_000,NoID ,-1.06984
18/07/2016,21:54:17,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215417_000,NOISE,-1.06984
18/07/2016,21:54:22,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215422_000,NOISE,-1.06984
18/07/2016,21:54:29,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215429_000,NoID ,-1.06984
18/07/2016,21:54:34,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215434_000,NOISE,-1.06984
18/07/2016,21:54:43,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215443_000,NOISE,-1.06984
18/07/2016,21:54:46,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215446_000,NoID ,-1.06984
18/07/2016,21:54:51,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215451_000,NOISE,-1.06984
18/07/2016,21:54:55,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215455_000,NOISE,-1.06984
18/07/2016,21:55:33,52.66509,N,1.06984,W,20160718/No_ID_0_20160718_215533_000,NoID ,-1.06984
18/07/2016,21:55:46,52.66516,N,1.06995,W,20160718/No_ID_0_20160718_215546_000,NOISE,-1.06995
18/07/2016,21:55:52,52.66515,N,1.0701,W,20160718/No_ID_0_20160718_215552_000,NOISE,-1.0701
18/07/2016,21:56:00,52.6651,N,1.07025,W,20160718/No_ID_0_20160718_215600_000,NOISE,-1.07025
18/07/2016,21:56:04,52.6651,N,1.07025,W,20160718/No_ID_0_20160718_215604_000,NOISE,-1.07025
18/07/2016,21:56:06,52.6651,N,1.07025,W,20160718/No_ID_0_20160718_215606_000,NOISE,-1.07025
18/07/2016,21:56:11,52.66507,N,1.07039,W,20160718/No_ID_0_20160718_215611_000,NOISE,-1.07039
18/07/2016,21:56:14,52.66507,N,1.07039,W,20160718/No_ID_0_20160718_215614_000,NOISE,-1.07039
18/07/2016,21:56:22,52.66499,N,1.07046,W,20160718/No_ID_0_20160718_215622_000,NOISE,-1.07046
18/07/2016,21:56:35,52.66483,N,1.07062,W,20160718/No_ID_0_20160718_215635_000,NOISE,-1.07062
18/07/2016,21:56:53,52.66464,N,1.07075,W,20160718/No_ID_0_20160718_215653_000,NoID ,-1.07075
18/07/2016,21:57:01,52.66455,N,1.0708,W,20160718/No_ID_0_20160718_215701_000,NOISE,-1.0708
18/07/2016,21:57:05,52.66455,N,1.0708,W,20160718/No_ID_0_20160718_215705_000,NoID ,-1.0708
18/07/2016,21:57:14,52.66447,N,1.07086,W,20160718/No_ID_0_20160718_215714_000,NoID ,-1.07086
18/07/2016,21:57:27,52.66428,N,1.07089,W,20160718/No_ID_0_20160718_215727_000,NOISE,-1.07089
18/07/2016,21:57:31,52.66428,N,1.07089,W,20160718/No_ID_0_20160718_215731_000,NoID ,-1.07089
18/07/2016,21:57:42,52.66419,N,1.0709,W,20160718/No_ID_0_20160718_215742_000,NOISE,-1.0709
18/07/2016,21:57:46,52.66409,N,1.07095,W,20160718/No_ID_0_20160718_215746_000,NOISE,-1.07095
18/07/2016,21:57:51,52.66401,N,1.07103,W,20160718/No_ID_0_20160718_215751_000,NOISE,-1.07103
18/07/2016,21:58:10,52.66385,N,1.07117,W,20160718/No_ID_0_20160718_215810_000,NoID ,-1.07117
18/07/2016,21:58:16,52.66375,N,1.07122,W,20160718/No_ID_0_20160718_215816_000,NOISE,-1.07122
18/07/2016,21:58:45,52.66347,N,1.07134,W,20160718/No_ID_0_20160718_215845_000,NOISE,-1.07134
18/07/2016,21:58:49,52.66338,N,1.07138,W,20160718/No_ID_0_20160718_215849_000,NoID ,-1.07138
18/07/2016,21:58:55,52.6633,N,1.07147,W,20160718/No_ID_0_20160718_215855_000,NoID ,-1.07147
18/07/2016,21:59:10,52.66312,N,1.07157,W,20160718/No_ID_0_20160718_215910_000,NoID ,-1.07157
18/07/2016,21:59:19,52.66302,N,1.07164,W,20160718/No_ID_0_20160718_215919_000,NoID ,-1.07164
18/07/2016,21:59:29,52.66293,N,1.07167,W,20160718/No_ID_0_20160718_215929_000,NOISE,-1.07167
18/07/2016,21:59:34,52.66283,N,1.07173,W,20160718/No_ID_0_20160718_215934_000,NOISE,-1.07173
18/07/2016,21:59:39,52.66275,N,1.07179,W,20160718/No_ID_0_20160718_215939_000,NoID ,-1.07179
18/07/2016,21:59:45,52.66275,N,1.07179,W,20160718/No_ID_0_20160718_215945_000,NoID ,-1.07179
18/07/2016,21:59:52,52.66266,N,1.07185,W,20160718/No_ID_0_20160718_215952_000,NOISE,-1.07185
18/07/2016,21:59:58,52.66256,N,1.07188,W,20160718/No_ID_0_20160718_215958_000,NOISE,-1.07188
18/07/2016,22:00:07,52.66247,N,1.07196,W,20160718/No_ID_0_20160718_220007_000,NoID ,-1.07196
18/07/2016,22:00:17,52.66238,N,1.07196,W,20160718/No_ID_0_20160718_220017_000,NOISE,-1.07196
18/07/2016,22:00:57,52.66202,N,1.07212,W,20160718/No_ID_0_20160718_220057_000,NOISE,-1.07212
18/07/2016,22:01:02,52.66193,N,1.07216,W,20160718/No_ID_0_20160718_220102_000,NoID ,-1.07216
18/07/2016,22:01:08,52.66193,N,1.07216,W,20160718/No_ID_0_20160718_220108_000,NOISE,-1.07216
18/07/2016,22:01:13,52.66185,N,1.07222,W,20160718/No_ID_0_20160718_220113_000,NoID ,-1.07222
18/07/2016,22:01:20,52.66176,N,1.07226,W,20160718/No_ID_0_20160718_220120_000,NoID ,-1.07226
18/07/2016,22:01:23,52.66176,N,1.07226,W,20160718/No_ID_0_20160718_220123_000,NOISE,-1.07226
18/07/2016,22:01:33,52.66167,N,1.07231,W,20160718/No_ID_0_20160718_220133_000,NOISE,-1.07231
18/07/2016,22:01:39,52.66159,N,1.07241,W,20160718/No_ID_0_20160718_220139_000,NoID ,-1.07241
18/07/2016,22:01:57,52.66153,N,1.0727,W,20160718/No_ID_0_20160718_220157_000,NOISE,-1.0727
18/07/2016,22:02:01,52.66149,N,1.07284,W,20160718/No_ID_0_20160718_220201_000,NOISE,-1.07284
18/07/2016,22:02:13,52.66145,N,1.07298,W,20160718/No_ID_0_20160718_220213_000,NOISE,-1.07298
18/07/2016,22:02:17,52.6614,N,1.07311,W,20160718/No_ID_0_20160718_220217_000,NOISE,-1.07311
18/07/2016,22:02:26,52.66134,N,1.07325,W,20160718/No_ID_0_20160718_220226_000,NOISE,-1.07325
18/07/2016,22:02:28,52.66134,N,1.07325,W,20160718/No_ID_0_20160718_220228_000,NoID ,-1.07325
18/07/2016,22:02:35,52.66129,N,1.07339,W,20160718/No_ID_0_20160718_220235_000,NOISE,-1.07339
18/07/2016,22:02:43,52.66122,N,1.0735,W,20160718/No_ID_0_20160718_220243_000,NOISE,-1.0735
18/07/2016,22:02:51,52.66114,N,1.0736,W,20160718/No_ID_0_20160718_220251_000,NoID ,-1.0736
18/07/2016,22:02:59,52.6611,N,1.07375,W,20160718/No_ID_0_20160718_220259_000,NOISE,-1.07375
18/07/2016,22:03:04,52.6611,N,1.07375,W,20160718/No_ID_0_20160718_220304_000,NOISE,-1.07375
18/07/2016,22:03:09,52.66106,N,1.07389,W,20160718/No_ID_0_20160718_220309_000,NOISE,-1.07389
18/07/2016,22:03:19,52.66101,N,1.07403,W,20160718/No_ID_0_20160718_220319_000,NOISE,-1.07403
18/07/2016,22:03:23,52.66101,N,1.07419,W,20160718/No_ID_0_20160718_220323_000,NOISE,-1.07419
18/07/2016,22:03:26,52.66101,N,1.07419,W,20160718/No_ID_0_20160718_220326_000,NOISE,-1.07419
18/07/2016,22:03:30,52.66102,N,1.07435,W,20160718/No_ID_0_20160718_220330_000,NoID ,-1.07435
18/07/2016,22:03:33,52.66102,N,1.07435,W,20160718/No_ID_0_20160718_220333_000,NOISE,-1.07435
18/07/2016,22:03:41,52.66098,N,1.0745,W,20160718/No_ID_0_20160718_220341_000,MYBE,-1.0745
18/07/2016,22:03:47,52.66098,N,1.0745,W,20160718/No_ID_0_20160718_220347_000,NOISE,-1.0745
18/07/2016,22:03:53,52.66098,N,1.0745,W,20160718/No_ID_0_20160718_220353_000,NoID ,-1.0745
18/07/2016,22:04:07,52.66098,N,1.0745,W,20160718/No_ID_0_20160718_220407_000,NOISE,-1.0745
18/07/2016,22:04:33,52.66092,N,1.07494,W,20160718/No_ID_0_20160718_220433_000,NOISE,-1.07494
18/07/2016,22:04:50,52.66087,N,1.07507,W,20160718/No_ID_0_20160718_220450_000,NOISE,-1.07507
18/07/2016,22:05:05,52.66069,N,1.07496,W,20160718/No_ID_0_20160718_220505_000,NoID ,-1.07496
18/07/2016,22:05:18,52.66063,N,1.07484,W,20160718/No_ID_0_20160718_220518_000,NoID ,-1.07484
18/07/2016,22:05:52,52.66025,N,1.07493,W,20160718/No_ID_0_20160718_220552_000,NOISE,-1.07493
18/07/2016,22:05:57,52.66025,N,1.07493,W,20160718/No_ID_0_20160718_220557_000,NOISE,-1.07493
18/07/2016,22:06:04,52.66017,N,1.075,W,20160718/No_ID_0_20160718_220604_000,NOISE,-1.075
18/07/2016,22:06:09,52.66008,N,1.07507,W,20160718/No_ID_0_20160718_220609_000,NoID ,-1.07507
18/07/2016,22:06:18,52.66,N,1.07513,W,20160718/No_ID_0_20160718_220618_000,NOISE,-1.07513
18/07/2016,22:06:23,52.66,N,1.07513,W,20160718/No_ID_0_20160718_220623_000,NOISE,-1.07513
18/07/2016,22:06:29,52.65992,N,1.07519,W,20160718/No_ID_0_20160718_220629_000,NOISE,-1.07519
18/07/2016,22:06:43,52.65973,N,1.07525,W,20160718/No_ID_0_20160718_220643_000,NOISE,-1.07525
18/07/2016,22:07:09,52.65958,N,1.07536,W,20160718/No_ID_0_20160718_220709_000,NoID ,-1.07536
18/07/2016,22:07:22,52.6595,N,1.07544,W,20160718/No_ID_0_20160718_220722_000,MYBE,-1.07544
18/07/2016,22:07:34,52.65942,N,1.07536,W,20160718/No_ID_0_20160718_220734_000,NoID ,-1.07536
18/07/2016,22:08:06,52.65906,N,1.07532,W,20160718/No_ID_0_20160718_220806_000,NoID ,-1.07532
18/07/2016,22:08:28,52.65881,N,1.07549,W,20160718/No_ID_0_20160718_220828_000,NOISE,-1.07549
18/07/2016,22:09:26,52.65875,N,1.07561,W,20160718/No_ID_0_20160718_220926_000,NOISE,-1.07561
18/07/2016,22:09:46,52.65875,N,1.07561,W,20160718/No_ID_0_20160718_220946_000,NOISE,-1.07561
18/07/2016,22:09:54,52.65875,N,1.07561,W,20160718/No_ID_0_20160718_220954_000,NOISE,-1.07561
18/07/2016,22:10:01,52.65875,N,1.07561,W,20160718/No_ID_0_20160718_221001_000,NOISE,-1.07561
18/07/2016,22:10:30,52.65875,N,1.07561,W,20160718/No_ID_0_20160718_221030_000,NOISE,-1.07561
18/07/2016,22:10:39,52.65875,N,1.07561,W,20160718/No_ID_0_20160718_221039_000,NOISE,-1.07561
18/07/2016,22:10:49,52.65868,N,1.07551,W,20160718/No_ID_0_20160718_221049_000,NOISE,-1.07551
18/07/2016,22:11:23,52.65832,N,1.07563,W,20160718/No_ID_0_20160718_221123_000,NOISE,-1.07563
18/07/2016,22:11:26,52.65832,N,1.07563,W,20160718/No_ID_0_20160718_221126_000,NOISE,-1.07563
18/07/2016,22:11:33,52.65832,N,1.07563,W,20160718/No_ID_0_20160718_221133_000,NOISE,-1.07563
18/07/2016,22:12:17,52.65853,N,1.07606,W,20160718/No_ID_0_20160718_221217_000,NOISE,-1.07606
18/07/2016,22:12:22,52.65861,N,1.07616,W,20160718/No_ID_0_20160718_221222_000,NoID ,-1.07616
18/07/2016,22:12:36,52.65867,N,1.07627,W,20160718/No_ID_0_20160718_221236_000,NoID ,-1.07627
18/07/2016,22:12:51,52.65878,N,1.07651,W,20160718/No_ID_0_20160718_221251_000,NOISE,-1.07651
18/07/2016,22:13:02,52.65885,N,1.07683,W,20160718/No_ID_0_20160718_221302_000,NoID ,-1.07683
18/07/2016,22:13:10,52.65894,N,1.07688,W,20160718/No_ID_0_20160718_221310_000,NOISE,-1.07688
18/07/2016,22:13:14,52.65894,N,1.07688,W,20160718/No_ID_0_20160718_221314_000,NOISE,-1.07688
18/07/2016,22:13:42,52.65922,N,1.07689,W,20160718/No_ID_0_20160718_221342_000,NoID ,-1.07689
18/07/2016,22:13:46,52.65931,N,1.07689,W,20160718/No_ID_0_20160718_221346_000,NoID ,-1.07689
18/07/2016,22:13:55,52.65939,N,1.0768,W,20160718/No_ID_0_20160718_221355_000,NOISE,-1.0768
18/07/2016,22:13:58,52.65939,N,1.0768,W,20160718/No_ID_0_20160718_221358_000,NoID ,-1.0768
18/07/2016,22:14:09,52.65946,N,1.07669,W,20160718/No_ID_0_20160718_221409_000,NOISE,-1.07669
18/07/2016,22:14:14,52.65954,N,1.07661,W,20160718/No_ID_0_20160718_221414_000,NoID ,-1.07661
18/07/2016,22:14:22,52.65959,N,1.07648,W,20160718/No_ID_0_20160718_221422_000,NOISE,-1.07648
18/07/2016,22:14:42,52.65981,N,1.07617,W,20160718/No_ID_0_20160718_221442_000,NoID ,-1.07617
18/07/2016,22:14:45,52.65981,N,1.07617,W,20160718/No_ID_0_20160718_221445_000,NoID ,-1.07617
18/07/2016,22:14:57,52.65987,N,1.07608,W,20160718/No_ID_0_20160718_221457_000,NOISE,-1.07608
18/07/2016,22:15:02,52.65995,N,1.07597,W,20160718/No_ID_0_20160718_221502_000,NOISE,-1.07597
18/07/2016,22:15:16,52.66014,N,1.07587,W,20160718/No_ID_0_20160718_221516_000,NOISE,-1.07587
18/07/2016,22:15:25,52.66023,N,1.07583,W,20160718/No_ID_0_20160718_221525_000,NOISE,-1.07583
18/07/2016,22:15:28,52.66023,N,1.07583,W,20160718/No_ID_0_20160718_221528_000,NOISE,-1.07583
18/07/2016,22:15:31,52.66032,N,1.07577,W,20160718/No_ID_0_20160718_221531_000,NOISE,-1.07577
18/07/2016,22:15:41,52.6604,N,1.07569,W,20160718/No_ID_0_20160718_221541_000,NOISE,-1.07569
18/07/2016,22:16:09,52.66069,N,1.0757,W,20160718/No_ID_0_20160718_221609_000,NOISE,-1.0757
18/07/2016,22:16:13,52.66077,N,1.07562,W,20160718/No_ID_0_20160718_221613_000,NOISE,-1.07562
18/07/2016,22:16:18,52.66086,N,1.07558,W,20160718/No_ID_0_20160718_221618_000,NOISE,-1.07558
18/07/2016,22:16:22,52.66086,N,1.07558,W,20160718/No_ID_0_20160718_221622_000,NOISE,-1.07558
18/07/2016,22:16:34,52.66094,N,1.07533,W,20160718/No_ID_0_20160718_221634_000,NOISE,-1.07533
18/07/2016,22:16:54,52.66111,N,1.07522,W,20160718/No_ID_0_20160718_221654_000,NOISE,-1.07522
18/07/2016,22:17:03,52.66111,N,1.07522,W,20160718/No_ID_0_20160718_221703_000,NOISE,-1.07522
18/07/2016,22:17:07,52.66121,N,1.07516,W,20160718/No_ID_0_20160718_221707_000,NOISE,-1.07516
18/07/2016,22:17:14,52.66129,N,1.07511,W,20160718/No_ID_0_20160718_221714_000,NOISE,-1.07511
18/07/2016,22:17:20,52.66129,N,1.07511,W,20160718/No_ID_0_20160718_221720_000,NOISE,-1.07511
18/07/2016,22:17:26,52.66129,N,1.07511,W,20160718/No_ID_0_20160718_221726_000,NOISE,-1.07511
18/07/2016,22:17:34,52.66129,N,1.07511,W,20160718/No_ID_0_20160718_221734_000,NoID ,-1.07511
18/07/2016,22:17:58,52.66129,N,1.07511,W,20160718/No_ID_0_20160718_221758_000,NOISE,-1.07511
